f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.18648,0.0862471,0.114219,0.0606061,0.0745921,0.0606061,0.0979021,0.0862471,0.0909091,0.142191,0
0.192771,0.0795181,0.108434,0.0481928,0.0771084,0.0361446,0.110843,0.101205,0.0915663,0.154217,0
0.178571,0.0777311,0.10084,0.0630252,0.0840336,0.0672269,0.0987395,0.109244,0.0735294,0.147059,0
0.231544,0.0872483,0.0704698,0.0704698,0.0973154,0.0805369,0.0838926,0.0805369,0.127517,0.0704698,0
0.261905,0.0714286,0.0986395,0.0714286,0.0748299,0.0782313,0.0782313,0.0986395,0.105442,0.0612245,0
0.219585,0.0830861,0.0979228,0.0712166,0.10089,0.0801187,0.0623145,0.10089,0.103858,0.0801187,0
0.232836,0.0776119,0.0716418,0.0686567,0.0955224,0.0776119,0.0656716,0.125373,0.101493,0.0835821,0
0.225225,0.0720721,0.0720721,0.0990991,0.0930931,0.0690691,0.0690691,0.108108,0.105105,0.0870871,0
0.176991,0.0766962,0.0884956,0.0678466,0.0766962,0.120944,0.0707965,0.0914454,0.135693,0.0943953,0
0.204969,0.0807453,0.108696,0.0745342,0.102484,0.0807453,0.0652174,0.0714286,0.118012,0.0931677,0
0.186782,0.0804598,0.0977011,0.0488506,0.0775862,0.066092,0.0689655,0.114943,0.163793,0.0948276,0
0.185841,0.079646,0.0973451,0.0619469,0.103245,0.0766962,0.0737463,0.0914454,0.106195,0.123894,0
0.21118,0.0745342,0.10559,0.0559006,0.10559,0.0590062,0.0652174,0.0745342,0.13354,0.114907,0
0.156322,0.0804598,0.0758621,0.0758621,0.0666667,0.0643678,0.128736,0.103448,0.101149,0.147126,0
0.166667,0.0909091,0.0887446,0.0670996,0.0649351,0.0627706,0.116883,0.0887446,0.0865801,0.166667,0
0.140312,0.0801782,0.0890869,0.0846325,0.0712695,0.0601336,0.124722,0.106904,0.0868597,0.155902,0
0.145299,0.0705128,0.0897436,0.0619658,0.0747863,0.0576923,0.115385,0.130342,0.0790598,0.175214,0
0.15942,0.0786749,0.0890269,0.0786749,0.0559006,0.0641822,0.10766,0.113872,0.0910973,0.161491,0
0.143389,0.0819367,0.0819367,0.0912477,0.0633147,0.0614525,0.104283,0.111732,0.0912477,0.16946,0
0.152941,0.0852941,0.105882,0.0588235,0.0882353,0.0852941,0.0764706,0.102941,0.114706,0.129412,0
0.134771,0.0889488,0.0916442,0.0808625,0.0862534,0.0943396,0.0862534,0.105121,0.12938,0.102426,0
0.142145,0.0798005,0.0673317,0.0723192,0.0872818,0.0798005,0.0947631,0.127182,0.147132,0.102244,0
0.15443,0.078481,0.0962025,0.0860759,0.0759494,0.103797,0.0708861,0.113924,0.131646,0.0886076,0
0.152589,0.0735695,0.0953678,0.0544959,0.0980926,0.0926431,0.0899183,0.108992,0.125341,0.108992,0
0.166163,0.0725076,0.0906344,0.0574018,0.0664653,0.0664653,0.0996979,0.135952,0.114804,0.129909,0
0.144476,0.0708215,0.0736544,0.0708215,0.082153,0.0594901,0.113314,0.11898,0.135977,0.130312,0
0.154047,0.0704961,0.0835509,0.0966057,0.0861619,0.073107,0.0704961,0.0966057,0.133159,0.13577,0
0.142857,0.0663265,0.0867347,0.104592,0.0867347,0.0637755,0.0663265,0.0994898,0.137755,0.145408,0
0.164345,0.0529248,0.086351,0.10585,0.0947075,0.0584958,0.0724234,0.0891365,0.153203,0.122563,0
0.15,0.0805556,0.0777778,0.0666667,0.1,0.1,0.122222,0.0833333,0.152778,0.0666667,0
0.162319,0.101449,0.0724638,0.0782609,0.0724638,0.113043,0.121739,0.0695652,0.136232,0.0724638,0
0.16092,0.0948276,0.103448,0.0603448,0.0833333,0.0977011,0.109195,0.0775862,0.126437,0.0862069,0
0.20059,0.0943953,0.112094,0.0737463,0.0884956,0.0766962,0.106195,0.079646,0.109145,0.058997,0
0.200637,0.105096,0.111465,0.0477707,0.0764331,0.089172,0.0987261,0.0796178,0.117834,0.0732484,0
0.167979,0.0551181,0.0787402,0.0839895,0.0682415,0.0603675,0.0866142,0.160105,0.154856,0.0839895,0
0.160622,0.0569948,0.119171,0.0699482,0.0544041,0.0647668,0.0906736,0.132124,0.119171,0.132124,0
0.167123,0.0547945,0.0849315,0.0767123,0.060274,0.0547945,0.090411,0.136986,0.147945,0.126027,0
0.154791,0.0712531,0.0909091,0.0810811,0.046683,0.0835381,0.0884521,0.154791,0.120393,0.108108,0
0.154964,0.0726392,0.0871671,0.0726392,0.062954,0.0605327,0.0968523,0.125908,0.125908,0.140436,0
0.192982,0.0847953,0.0847953,0.0847953,0.116959,0.0526316,0.0935673,0.0847953,0.114035,0.0906433,0
0.186047,0.0697674,0.0843023,0.0813954,0.0959302,0.0784884,0.116279,0.0872093,0.0930233,0.107558,0
0.195846,0.0860534,0.0712166,0.0979228,0.106825,0.0652819,0.0979228,0.0860534,0.0860534,0.106825,0
0.180049,0.0754258,0.10219,0.0997567,0.0754258,0.0754258,0.104623,0.0997567,0.0973236,0.0900243,0
0.194805,0.0857143,0.0857143,0.111688,0.0675325,0.0675325,0.0909091,0.0857143,0.119481,0.0909091,0
0.137291,0.0871985,0.107607,0.0612245,0.0871985,0.0834879,0.107607,0.102041,0.100186,0.12616,0
0.160075,0.111111,0.101695,0.079096,0.0885122,0.0583804,0.0903955,0.0998117,0.0903955,0.120527,0
0.148148,0.0888889,0.111111,0.062963,0.0907407,0.0648148,0.101852,0.0777778,0.118519,0.135185,0
0.183594,0.103516,0.0976563,0.0566406,0.0820313,0.0546875,0.113281,0.0957031,0.0996094,0.113281,0
0.178082,0.0958904,0.0900196,0.0508806,0.0958904,0.0645793,0.101761,0.119374,0.074364,0.129159,0
0.150754,0.0653266,0.103015,0.0703518,0.0778894,0.0678392,0.0879397,0.113065,0.100503,0.163317,0
0.160714,0.0765306,0.0841837,0.0739796,0.0790816,0.0688775,0.0765306,0.140306,0.0918367,0.147959,0
0.171053,0.0631579,0.0789474,0.0605263,0.0842105,0.0578947,0.0868421,0.136842,0.0894737,0.171053,0
0.179625,0.0670241,0.0857909,0.080429,0.075067,0.0563003,0.080429,0.144772,0.0911528,0.13941,0
0.183938,0.0829016,0.0932642,0.0595855,0.0647668,0.0492228,0.0803109,0.129534,0.0906736,0.165803,0
0.222581,0.0580645,0.103226,0.0354839,0.0903226,0.0935484,0.0741935,0.103226,0.103226,0.116129,0
0.21875,0.071875,0.075,0.053125,0.096875,0.059375,0.075,0.115625,0.109375,0.125,0
0.220065,0.0711974,0.0809062,0.0679612,0.0970874,0.0582524,0.0711974,0.106796,0.12945,0.0970874,0
0.209877,0.0740741,0.058642,0.0709877,0.0864198,0.0771605,0.0709877,0.104938,0.132716,0.114198,0
0.19195,0.102167,0.0773994,0.0433437,0.0928793,0.0557276,0.0743034,0.108359,0.117647,0.136223,0
0.226115,0.0987261,0.0796178,0.0414013,0.111465,0.0541401,0.0573248,0.0923567,0.133758,0.105096,0
0.133588,0.0916031,0.10687,0.0648855,0.0992366,0.0954198,0.0916031,0.0877863,0.152672,0.0763359,0
0.122257,0.0689655,0.103448,0.0971787,0.0940439,0.112853,0.112853,0.0783699,0.144201,0.0658307,0
0.128814,0.0813559,0.111864,0.0644068,0.0983051,0.101695,0.0949153,0.0847458,0.152542,0.0813559,0
0.134058,0.0652174,0.0978261,0.076087,0.101449,0.105072,0.0978261,0.123188,0.134058,0.0652174,0
0.123288,0.0719178,0.113014,0.0856164,0.0890411,0.109589,0.0924658,0.116438,0.119863,0.0787671,0
0.144695,0.0771704,0.0996785,0.0707396,0.102894,0.0803858,0.11254,0.0675241,0.176849,0.0675241,0
0.127726,0.0934579,0.0872274,0.0529595,0.102804,0.0903427,0.0996885,0.0934579,0.161994,0.0903427,0
0.140468,0.083612,0.117057,0.0802676,0.09699,0.0769231,0.100334,0.110368,0.12709,0.0668896,0
0.150142,0.101983,0.0793201,0.082153,0.0906516,0.0793201,0.0934844,0.0849858,0.150142,0.0878187,0
0.134771,0.0916442,0.102426,0.0808625,0.0727763,0.0943396,0.0835579,0.097035,0.161725,0.0808625,0
0.129921,0.0787402,0.106299,0.0748032,0.0866142,0.0787402,0.0944882,0.11811,0.137795,0.0944882,0
0.112403,0.0813954,0.0852713,0.104651,0.0930233,0.0736434,0.112403,0.104651,0.143411,0.0891473,0
0.102473,0.0706714,0.0600707,0.0777385,0.102473,0.0883392,0.113074,0.134276,0.159011,0.0918728,0
0.127517,0.090604,0.090604,0.0738255,0.0939597,0.0771812,0.114094,0.104027,0.157718,0.0704698,0
0.134615,0.0923077,0.119231,0.0576923,0.1,0.0961538,0.0846154,0.103846,0.134615,0.0769231,0
0.147541,0.0852459,0.0885246,0.104918,0.108197,0.114754,0.114754,0.0918033,0.104918,0.0393443,0
0.159639,0.0813253,0.114458,0.0903614,0.0903614,0.0993976,0.0813253,0.111446,0.120482,0.0512048,0
0.136095,0.0857988,0.0887574,0.0887574,0.115385,0.0976331,0.0828402,0.100592,0.136095,0.0680473,0
0.140127,0.0764331,0.0859873,0.105096,0.101911,0.10828,0.089172,0.0828025,0.146497,0.0636943,0
0.141141,0.0960961,0.0960961,0.105105,0.0930931,0.0990991,0.0990991,0.0600601,0.138138,0.0720721,0
0.1261,0.0645161,0.11437,0.0821114,0.0909091,0.0967742,0.13783,0.0733138,0.134897,0.0791789,0
0.180952,0.0730159,0.111111,0.0603175,0.0698413,0.11746,0.11746,0.101587,0.0857143,0.0825397,0
0.177083,0.0833333,0.121528,0.0520833,0.0902778,0.121528,0.09375,0.100694,0.100694,0.0590278,0
0.172161,0.0989011,0.106227,0.0732601,0.0732601,0.0952381,0.0989011,0.113553,0.102564,0.0659341,0
0.150641,0.0769231,0.099359,0.0769231,0.073718,0.0801282,0.13141,0.112179,0.108974,0.0897436,0
0.193252,0.0705521,0.0674847,0.0644172,0.119632,0.0490798,0.0828221,0.0981595,0.113497,0.141104,0
0.181548,0.0654762,0.0803571,0.0565476,0.0892857,0.0446429,0.104167,0.133929,0.127976,0.116071,0
0.158501,0.0691643,0.0749279,0.0662824,0.10951,0.0691643,0.0691643,0.132565,0.115274,0.135447,0
0.192982,0.0614035,0.0789474,0.0438596,0.0994152,0.0643275,0.0847953,0.105263,0.140351,0.128655,0
0.177019,0.0931677,0.0900621,0.0496894,0.102484,0.052795,0.0962733,0.0745342,0.127329,0.136646,0
0.168467,0.0907127,0.116631,0.0820734,0.0820734,0.0647948,0.136069,0.0820734,0.103672,0.0734341,0
0.166667,0.114865,0.105856,0.0878378,0.0878378,0.0675676,0.11036,0.0788288,0.101351,0.0788288,0
0.169197,0.0976139,0.123644,0.0867679,0.0585683,0.0672451,0.127983,0.0845987,0.0911063,0.0932755,0
0.177305,0.0945626,0.115839,0.0874704,0.0827423,0.0661939,0.104019,0.0874704,0.108747,0.0756501,0
0.19598,0.103015,0.120603,0.0678392,0.100503,0.0527638,0.0854271,0.0854271,0.103015,0.0854271,0
0.25188,0.093985,0.105263,0.075188,0.0676692,0.0864662,0.0639098,0.112782,0.101504,0.0413534,0
0.243056,0.0798611,0.104167,0.0972222,0.0625,0.0763889,0.0763889,0.107639,0.118056,0.0347222,0
0.228188,0.0838926,0.124161,0.0872483,0.0771812,0.0805369,0.0671141,0.0838926,0.137584,0.0302013,0
0.210356,0.106796,0.0938511,0.0809062,0.0938511,0.0841424,0.0647249,0.122977,0.0938511,0.0485437,0
0.228477,0.0761589,0.10596,0.10596,0.089404,0.0596026,0.0728477,0.115894,0.109272,0.0364238,0
0.275986,0.078853,0.078853,0.0681004,0.0896057,0.078853,0.078853,0.0896057,0.125448,0.0358423,0
0.186398,0.0906801,0.0755667,0.0831234,0.0881612,0.093199,0.0906801,0.0957179,0.103275,0.093199,0
0.183024,0.0769231,0.066313,0.071618,0.0742706,0.0901857,0.116711,0.0901857,0.132626,0.0981432,0
0.192308,0.0851648,0.0604396,0.0961538,0.0796703,0.0741758,0.115385,0.0906593,0.120879,0.0851648,0
0.192837,0.0881543,0.0853994,0.0716253,0.0991736,0.0633609,0.0881543,0.123967,0.0826446,0.104683,0
0.18984,0.0721925,0.0935829,0.0748663,0.0882353,0.0668449,0.0935829,0.114973,0.106952,0.0989305,0
0.146341,0.0762195,0.125,0.0670732,0.0914634,0.0914634,0.106707,0.097561,0.121951,0.0762195,0
0.116564,0.0797546,0.113497,0.0920245,0.095092,0.0766871,0.0828221,0.0981595,0.159509,0.0858896,0
0.126761,0.0732394,0.0957746,0.0985915,0.0901408,0.0873239,0.0901408,0.101408,0.149296,0.0873239,0
0.136943,0.0859873,0.10828,0.0828025,0.117834,0.0796178,0.0828025,0.105096,0.124204,0.0764331,0
0.150641,0.0608974,0.0961538,0.0865385,0.099359,0.0769231,0.0961538,0.144231,0.105769,0.0833333,0
0.177536,0.0978261,0.119565,0.0869565,0.0942029,0.0905797,0.0652174,0.105072,0.134058,0.0289855,0
0.188192,0.0738007,0.118081,0.0848709,0.0811808,0.114391,0.0738007,0.0885609,0.136531,0.0405904,0
0.148,0.088,0.108,0.116,0.084,0.112,0.076,0.072,0.132,0.064,0
0.182609,0.073913,0.113043,0.0695652,0.0913043,0.0956522,0.0695652,0.0956522,0.143478,0.0652174,0
0.170455,0.0871212,0.109848,0.0530303,0.0984849,0.094697,0.0757576,0.0871212,0.166667,0.0568182,0
0.156171,0.093199,0.103275,0.108312,0.0957179,0.0604534,0.0856423,0.0831234,0.11335,0.100756,0
0.147583,0.0992366,0.0916031,0.104326,0.0839695,0.0661578,0.0737913,0.086514,0.137405,0.109415,0
0.16474,0.0895954,0.083815,0.0751445,0.0982659,0.066474,0.0751445,0.0924855,0.144509,0.109827,0
0.186111,0.0888889,0.0916667,0.0944444,0.0888889,0.0611111,0.0416667,0.0861111,0.147222,0.113889,0
0.168571,0.0857143,0.12,0.0771429,0.0714286,0.0857143,0.0714286,0.1,0.117143,0.102857,0
0.184685,0.0945946,0.0990991,0.036036,0.0765766,0.0855856,0.0405405,0.121622,0.211712,0.0495495,0
0.200772,0.0694981,0.104247,0.050193,0.0733591,0.0965251,0.034749,0.0888031,0.212355,0.0694981,0
0.186722,0.0995851,0.0871369,0.0373444,0.0788382,0.0871369,0.0290456,0.112033,0.19917,0.0829876,0
